Time (s) Run #1;Sound Wave (%) Run #1
4.867;-0.14275
4.8675;-1.14925
4.868;-1.23465
4.8685;-0.1519
4.869;0.39405
4.8695;-0.8595
4.87;-1.40545
4.8705;-0.67345
4.871;0.29645
4.8715;-0.1092
4.872;-1.134
4.8725;-1.41765
4.873;-0.3959
4.8735;0.34525
4.874;-0.3715
4.8745;-1.46035
4.875;-0.78935
4.8755;0.36355
4.876;0.9034
4.8765;-1.0486
4.877;-2.14355
4.8775;-1.10045
4.878;0.79055
4.8785;-0.1519
4.879;-0.80765
4.8795;-0.0055
4.88;-0.06345
4.8805;0.10125
4.881;-1.439
4.8815;-1.05165
4.882;-0.6765
4.8825;0.5679
4.883;-0.24645
4.8835;-1.2621
4.884;-0.57585
4.8845;0.4886
4.885;0.2202
4.8855;-0.8961
4.886;-1.7013
4.8865;-0.35015
4.887;0.7509
4.8875;-0.0787
4.888;-1.4024
4.8885;-0.96625
4.889;0.0494
4.8895;-0.00855
4.89;-1.0303
4.8905;-1.13095
4.891;-0.63685
4.8915;0.35135
4.892;-0.16715
4.8925;-1.31395
4.893;-1.46035
4.8935;0.08295
4.894;0.0677
4.8945;-0.6094
4.895;-1.39325
4.8955;-0.6765
4.896;0.2873
4.8965;-0.3044
4.897;-1.41155
4.8975;-1.45425
4.898;0.03415
4.8985;0.5069
4.899;-0.38065
4.8995;-1.41765
4.9;-0.96625
4.9005;0.1531
4.901;0.05245
4.9015;-0.9144
4.902;-1.1401
4.9025;-0.03905
4.903;0.4398
4.9035;-0.5484
4.904;-1.32615
4.9045;-0.92965
4.905;0.1165
4.9055;0.3361
4.906;-0.9937
4.9065;-1.08825
4.907;-0.036
4.9075;0.5679
4.908;-0.16105
4.9085;-1.1401
4.909;-0.8778
4.9095;0.2019
4.91;0.28425
4.9105;-0.79545
4.911;-1.19805
4.9115;-0.2678
4.912;0.4581
4.9125;-0.4264
4.913;-1.1523
4.9135;-1.1767
4.914;0.1287
4.9145;0.1348
4.915;-0.88695
4.9155;-1.36275
4.916;-0.67345
4.9165;0.1653
4.917;-0.30135
4.9175;-1.63725
4.918;-1.25905
4.9185;-0.1885
4.919;-0.08785
4.9195;-1.09435
4.92;-1.72875
4.9205;-0.89
4.921;0.16225
4.9215;0.0128
4.922;-1.317
4.9225;-1.1035
4.923;0.02195
4.9235;0.4093
4.924;-0.4813
4.9245;-1.2621
4.925;-0.7253
4.9255;0.31475
4.926;0.2446
4.9265;-1.11265
4.927;-1.16755
4.9275;-0.0726
4.928;0.4459
4.9285;-0.32575
4.929;-1.25295
4.9295;-0.97845
4.93;0.10125
4.9305;0.0128
4.931;-1.08825
4.9315;-1.3414
4.932;-0.3288
4.9325;0.4093
4.933;-0.61245
4.9335;-1.2194
4.934;-1.0608
4.9345;0.2629
4.935;0.2141
4.9355;-0.9266
4.936;-1.2316
4.9365;-0.3288
4.937;0.452
4.9375;-0.07565
4.938;-1.14925
4.9385;-0.8534
4.939;0.1897
4.9395;0.2873
4.94;-0.7314
4.9405;-1.2438
4.941;-0.1031
4.9415;0.4825
4.942;-0.00855
4.9425;-1.22245
4.943;-0.96625
4.9435;0.0677
4.944;0.30255
4.9445;-0.6643
4.945;-1.27125
4.9455;-0.2068
4.946;0.44895
4.9465;-0.22205
4.947;-1.23465
4.9475;-1.00895
4.948;-0.0055
4.9485;0.3849
4.949;-0.5301
4.9495;-1.37495
4.95;-0.56365
4.9505;0.3544
4.951;-0.08175
4.9515;-1.02725
4.952;-1.0974
4.9525;-0.097
4.953;0.4093
4.9535;-0.3593
4.954;-1.3597
4.9545;-0.5728
4.955;0.47335
4.9555;0.11345
4.956;-0.93575
4.9565;-1.11875
4.957;-0.2068
4.9575;0.5008
4.958;-0.5545
4.9585;-1.2743
4.959;-0.74665
4.9595;0.26595
4.96;0.1775
4.9605;-0.9449
4.961;-1.378
4.9615;-0.52095
4.962;0.2263
4.9625;-0.65515
4.963;-1.5122
4.9635;-1.1584
4.964;-0.0848
4.9645;0.04635
4.965;-1.317
4.9655;-1.62505
4.966;-0.49045
4.9665;0.18055
4.967;-0.51485
4.9675;-1.4573
4.968;-1.19805
4.9685;-0.0238
4.969;0.29035
4.9695;-0.9571
4.97;-1.25905
4.9705;-0.3776
4.971;0.3971
4.9715;-0.14275
4.972;-1.17975
4.9725;-1.134
4.973;-0.02685
